videoId,publishedAt,authorDisplayName,textDisplay
cr_hHEgs98M,2023-07-16,Tino Simons,Aanbevelingen overnemen zonder zelf nadenken danwel invoelen. Conclusie; Geen sociale verbinding.
cr_hHEgs98M,2023-07-16,rmx rmx,BLABLABLA.... Opzouten!
cr_hHEgs98M,2023-07-16,Patrick de Bie,En zo'n stuntelaar willen ze als partijleider? Pleur op joh!
cr_hHEgs98M,2023-07-16,Fascisme plus Communisme is Totalitarisme,De vrouwelijke versie van Erdogan
cr_hHEgs98M,2023-07-16,S. Sonja,Vullen praatjes gaatjes.? Ook wèèr een VVD'ER. Hopelijk niets van geleerd.
JgfZsFfugZ0,2023-07-16,Cor vAvW,"Praten om het geluid wat je voortbrengt is niet interessant. Twee intellectuele ,maar het onderwerp waar zij over discussiëren ?😢"
6wLO-0T_llA,2023-07-16,joske Van Laar,Deze man is een ECHTE  woordkunstenaar. Zonder leugens en altijd to the point.
6wLO-0T_llA,2023-07-16,Patrick Andeweg,Spot on!
6wLO-0T_llA,2023-07-16,druk verjury,BOEM
_9OSsUizDK4,2023-07-17,110Smoothie,Doe alsof 😮 je thuis 🏡 knettergek is Abn hhh het is 2023…. Halllloooo
6wLO-0T_llA,2023-07-17,Manuela Gielissen,KOMT DAT OOK NIET UIT USA!!!!
oHq_EGl3RyU,2023-07-18,Rolf Prejean,provocateur. hoort daar niet thuis.
oHq_EGl3RyU,2023-07-18,Hendrik Roulaux,Whahahah wat een hypocritie! 🤮
_9OSsUizDK4,2023-07-18,jan vdw,Dat kuchje 😂
cr_hHEgs98M,2023-07-19,Lekker Plantje,Het was vermijdbaar 😂😂
cr_hHEgs98M,2023-07-19,Peter Berg van den,Prima aangepakt die troel is niet te vertrouwen en is het zelfde als die ander bende 1:30
_9OSsUizDK4,2023-07-19,Martin Bosma,Martin toch ........
JgfZsFfugZ0,2023-07-19,andre guijt,"zit je daar nu als voorzitter; of komt de poen je beter uit? van de velde.... Gods wat een sijsjeslijmer zeg... Mot ie werken is ie moe, maar wel de munten incasseren... EIKEL"
6wLO-0T_llA,2023-07-19,P. v. Z,AMEN❤💪🏻
4QccdPekAuk,2023-07-19,Kelss De baas,Het tassendragertje
JgfZsFfugZ0,2023-07-20,rinotrip,"Benoem t,maffiapraktyken.maffiadenken."
oHq_EGl3RyU,2023-07-21,Eddy Rozema,Zit ik naar een kleuterklas te kijken ?
jYhli0obRT8,2023-07-21,Victor Schepers,De BOEREN Dochter pffff
LmitPo4wgt4,2023-07-21,Anita,Bosma is geweldig. 😂
LmitPo4wgt4,2023-07-21,JJ VJ,Gaat hij ook al weg?
4QccdPekAuk,2023-07-22,Jazz,Rijp voor opname in inrichting
4QccdPekAuk,2023-07-22,Peter Peters,Jullie hebben niks meer te willen
_9OSsUizDK4,2023-07-23,Amsterdam Almere bike Shorts,Geweldig 😅
